respondent_id,h1n1_vaccine,seasonal_vaccine
34087,0.9915968435711484,0.9929408964782964
34088,0.015095203823117945,0.014130859671280152
34089,0.10430172544337556,0.09731519639018557
34090,0.000665294091501106,0.0035194106332975543
34091,1.0366369661142756e-09,1.626676973257261e-06
34092,0.0685662610828389,0.06511223037873692
34093,0.019684079509432236,0.04567883962956958
34094,0.550298506195464,0.4077038461802513
34095,0.040500863784010015,0.033031634629393306
34096,0.000665294091501106,0.0035194106332975543
34097,0.1384370344975881,0.12833763814195712
34098,0.015095203823117945,0.015483143792924139
34099,0.040500863784010015,0.033031634629393306
34100,0.24052044443945508,0.5882948372023289
34101,0.02587661896394332,0.027942235239487405
34102,0.004618691727184912,0.009712497087202352
34103,0.00013491641985328195,0.0010035024154079247
34104,0.002670050785363376,0.006166748373851265
34105,0.00018343174010502936,0.0024469144308382883
34106,0.3370943169659145,0.26616765497480604
34107,0.9076881006090554,0.9373684506747507
34108,0.003405590971414695,0.008960542175750298
34109,0.04427565721727082,0.03841008105210296
34110,0.00013858899001947038,0.0009213822496581175
34111,0.0016819900902353272,0.0037869455063262677
34112,0.15563880779173184,0.12726448047062494
34113,0.47000946717838354,0.36822501412351927
34114,3.76900137989557e-07,2.5807477896235665e-05
34115,0.0016755851730993134,0.005428467346433647
34116,0.7765956107511006,0.9181691524976374
34117,0.7394224220921287,0.8220014868686026
34118,7.437891829428451e-06,0.00030323386487747023
34119,4.057550076141458e-05,0.0008280742328939387
34120,4.899222454734432e-05,0.000500402600849343
34121,0.040500863784010015,0.04368488366066758
34122,0.9961564006689683,0.9965257107468816
34123,0.015095203823117945,0.017861378024558602
34124,0.983402340929433,0.9869201415967589
34125,0.040500863784010015,0.03612639028015848
34126,0.05503882727405643,0.042388576577759886
34127,0.006304749637553833,0.016965827586797926
34128,0.027808855020997822,0.039218546435192396
34129,0.1439409593663896,0.19282757257331126
34130,0.9076881006090554,0.9403832617139007
34131,0.33889857278682256,0.3538511481148109
34132,0.040500863784010015,0.03612639028015848
34133,0.07812698187419104,0.09098703962851877
34134,0.9313561959004141,0.9477966730210786
34135,0.8310291300055691,0.8863243005153736
34136,0.10430172544337556,0.08527628804057932
34137,0.2239347437050252,0.5855977995620854
34138,0.970049299589861,0.968271472879199
34139,0.009417462394327813,0.01601728846137223
34140,0.09221026695425166,0.08277875920576738
34141,0.6607592449831318,0.5915904309428509
34142,0.7809062450520327,0.8258542224637268
34143,0.019720864141470337,0.03038593076851207
34144,0.9939565771131086,0.994432772766378
34145,0.47000946717838354,0.40262685416003113
34146,0.9904149587188795,0.9896438014606943
34147,0.040500863784010015,0.033031634629393306
34148,0.7388538325844558,0.7254375210947605
34149,0.2708746363979533,0.2862158664465258
34150,0.47244042371623796,0.4787403051855975
34151,0.040500863784010015,0.04368488366066758
34152,0.050284841347187394,0.06824013920736831
34153,0.24474933014356323,0.2513183851824396
34154,0.040500863784010015,0.03899374792645966
34155,8.491030359790663e-05,0.0008445760812088619
34156,0.01469107464228599,0.02715931469004797
34157,0.5641139836818355,0.716290268197984
34158,0.05503882727405643,0.055885184703909616
34159,0.21888619971194698,0.19132516981306322
34160,1.6587817225684055e-05,0.00033084204604224345
34161,0.5063115203484282,0.5019603272050642
34162,0.009339187209537018,0.02035089309701718
34163,0.006814198606896579,0.024494861739909377
34164,0.02587661896394332,0.02425488800666427
34165,0.6912221848288856,0.680575511211384
34166,0.3483158572995058,0.2881826379845588
34167,0.7569485918793832,0.8401823969010642
34168,0.0021459269772498967,0.005508565422884543
34169,0.3370943169659145,0.26616765497480604
34170,0.8436963583986633,0.8925830599511071
34171,0.015095203823117945,0.0188068551378808
34172,0.0068426727142305915,0.011778623939145595
34173,0.0009607331759246541,0.0028439118304302837
34174,0.0016819900902353272,0.004611636519696542
34175,0.550298506195464,0.4077038461802513
34176,0.0685662610828389,0.05203579239960921
34177,0.11868293003124614,0.1127337710536075
34178,0.0021459269772498967,0.006364593991930582
34179,0.16880053398041786,0.1543922273478506
34180,0.023775014057659926,0.023163253999005103
34181,0.09221026695425166,0.08685668584896813
34182,0.09221026695425166,0.0779071916356487
34183,0.0006048272403146547,0.0023942153586330676
34184,0.05911980059176798,0.07792683216767414
34185,0.007458970433536069,0.011562005111257621
34186,0.023833909868016222,0.04488700988699862
34187,0.38774202981190503,0.46771963584750614
34188,0.040500863784010015,0.03612639028015848
34189,0.15670142745999247,0.18044071387815813
34190,0.005924235720338632,0.0160935180915203
34191,0.02587661896394332,0.02215372673392142
34192,0.9147403305428174,0.8983165292731544
34193,0.2036671999810843,0.1881093072929388
34194,0.040500863784010015,0.033031634629393306
34195,0.9969564288266367,0.9971964553746261
34196,0.00013491641985328195,0.0011917565336836443
34197,0.996490814732492,0.9963174045786826
34198,0.16880053398041786,0.1395474752857538
34199,0.08363372880604117,0.13634610264578004
34200,0.3370943169659145,0.2954943062375168
34201,0.1693944208489722,0.190048348048636
34202,0.02341408830184092,0.04669386190783894
34203,0.046617428931457296,0.06335753871575488
34204,0.472018577740869,0.45502630459521504
34205,0.550298506195464,0.46620289811092214
34206,0.035570465273679984,0.038379518894651306
34207,0.040500863784010015,0.03899374792645966
34208,0.060083750792713955,0.05306191366034047
34209,0.09221026695425166,0.0779071916356487
34210,0.7707962209137299,0.6926483448690344
34211,0.8614181607792035,0.8931762962591323
34212,0.020310880889827417,0.03014170236469361
34213,0.8601787080333162,0.8185406542969405
34214,0.50207562522372,0.733795367749027
34215,0.040500863784010015,0.03612639028015848
34216,0.7808526250976546,0.7702658485208085
34217,0.1384370344975881,0.12257360073066963
34218,0.11868293003124614,0.14523153780495113
34219,0.3370943169659145,0.3065489933024215
34220,0.5276008745928632,0.4740804888486075
34221,0.5101196570835347,0.5017580584148197
34222,0.885861181771234,0.9416244835442609
34223,0.12665550882653784,0.18424123247148752
34224,0.1656273686718426,0.16963832937291787
34225,0.030470876226870593,0.044345532844640975
34226,6.532433701007124e-07,5.175520753608314e-05
34227,0.0006048272403146547,0.0023942153586330676
34228,5.473131863802315e-06,0.00016272112819170183
34229,0.0001992299498713806,0.001727279262615878
34230,0.0045770616895108385,0.014027217783104645
34231,0.060083750792713955,0.05647504795312926
34232,0.24391823756985928,0.26643219575103366
34233,0.040500863784010015,0.033031634629393306
34234,0.9772410197046413,0.9839666736313974
34235,0.7809062450520327,0.8574898824723386
34236,0.015095203823117945,0.016740500149542623
34237,0.16590477048465677,0.2873853130718955
34238,0.00023421009000007472,0.0020981060948176366
34239,0.005947390602293259,0.009498470823228527
34240,0.0012392545887155277,0.003183750275649727
34241,0.754257865248019,0.6349562702294835
34242,0.055361857839012596,0.043063390382781966
34243,0.0016639712122859488,0.005326127496919928
34244,0.002865787258818888,0.14202970768131173
34245,0.9646577437686665,0.967561926784967
34246,0.14991359148174355,0.13563013891624512
34247,0.00013858899001947038,0.001094247739378985
34248,0.09183416675318291,0.08896127453860599
34249,0.0019677493633459948,0.006073132670387106
34250,0.47000946717838354,0.4153266743355486
34251,0.040500863784010015,0.033031634629393306
34252,0.9904149587188795,0.9896438014606943
34253,0.003405590971414695,0.008282605678112306
34254,0.09221026695425166,0.07239393862093693
34255,0.061496599844204705,0.12102639493796213
34256,0.0745114111594281,0.07611473819014045
34257,3.249303750669085e-10,4.3734035409303157e-07
34258,0.015095203823117945,0.0188068551378808
34259,0.0006048272403146547,0.0020710838360401386
34260,0.04427565721727082,0.03512682324328206
34261,0.015095203823117945,0.014130859671280152
34262,0.9904149587188795,0.990552599620064
34263,0.08294360421703578,0.23764416097543775
34264,0.023775014057659926,0.025028441942953526
34265,0.029208131835627087,0.04160660753816178
34266,0.9961564006689683,0.9967467278972307
34267,0.9904149587188795,0.9896438014606943
34268,0.015095203823117945,0.016740500149542623
34269,0.040500863784010015,0.03612639028015848
34270,0.14991359148174355,0.10501687154942653
34271,0.046617428931457296,0.06335753871575488
34272,0.04074224783487133,0.03670533311195904
34273,0.08170574202329703,0.12123769144275709
34274,0.004618691727184912,0.010920989382285081
34275,0.8425884866251918,0.7364996532906548
34276,0.7707962209137299,0.6784329295217597
34277,0.0006243286958144815,0.032817874941149884
34278,0.2239347437050252,0.5565820847189189
34279,0.040500863784010015,0.033031634629393306
34280,0.0003165408755860359,0.0023721210261061464
34281,0.7809062450520327,0.8258542224637268
34282,0.21888619971194698,0.1833271536984025
34283,0.9815280831295293,0.9897133946482667
34284,0.39316539139608786,0.3578227676830099
34285,0.02587661896394332,0.02425488800666427
34286,0.1901865741645466,0.2057510372829793
34287,0.6192139928789169,0.5646066412609788
34288,0.9489054115693453,0.955318081744784
34289,0.011800520726254387,0.017331350964266433
34290,0.983402340929433,0.9869201415967589
34291,0.05503882727405643,0.055885184703909616
34292,0.035570465273679984,0.03423770697332529
34293,0.5641139836818355,0.716290268197984
34294,0.0016819900902353272,0.004611636519696542
34295,0.1863171834532459,0.2229378813562134
34296,0.040500863784010015,0.041541665042287464
34297,0.9772410197046413,0.9831162994173457
34298,0.02587661896394332,0.029405357397523313
34299,1.038008662511557e-06,6.150331853321785e-05
34300,0.24326187540616254,0.213200124463904
34301,0.550298506195464,0.44983304998937984
34302,0.10430172544337556,0.10202957275575542
34303,0.02226936316354321,0.034572203995416294
34304,0.015095203823117945,0.017861378024558602
34305,0.0009658089927727169,0.004180444256710108
34306,0.0395397068932439,0.08547421843730024
34307,0.040500863784010015,0.033031634629393306
34308,8.491030359790663e-05,0.0008445760812088619
34309,0.040500863784010015,0.03899374792645966
34310,0.015095203823117945,0.015483143792924139
34311,0.043480635734602674,0.045671756286168305
34312,0.02587661896394332,0.02215372673392142
34313,0.8614181607792035,0.9106384406346658
34314,0.060083750792713955,0.05306191366034047
34315,0.035570465273679984,0.03423770697332529
34316,0.9904149587188795,0.9922353161679716
34317,0.004596360078365707,0.018905385770951546
34318,0.10430172544337556,0.09167365527754676
34319,0.00011121079423734351,0.00919571552557331
34320,0.09183416675318291,0.08479371279465445
34321,0.040500863784010015,0.03899374792645966
34322,0.3370943169659145,0.26616765497480604
34323,0.040500863784010015,0.03612639028015848
34324,0.955510147773616,0.9598530540323601
34325,0.0043172041505812045,0.008262565780630402
34326,0.035570465273679984,0.03423770697332529
34327,0.8436963583986633,0.8975179556015728
34328,0.0068426727142305915,0.009306508127296574
34329,0.2036671999810843,0.1802157657765952
34330,0.8955848480263912,0.9296020342443716
34331,0.881190078579272,0.8684821458223375
34332,0.7950488733371643,0.7323910985402244
34333,0.10430172544337556,0.09167365527754676
34334,0.7819641236322203,0.8282143862386542
34335,0.00035090010955940145,0.001520919003627327
34336,0.02587661896394332,0.027942235239487405
34337,0.3347635074319507,0.650732401030667
34338,0.9977924427037559,0.9980765208839191
34339,0.015095203823117945,0.015483143792924139
34340,0.035358592845985366,0.035911033058321384
34341,0.03251259927234683,0.03431324206134469
34342,0.5853308665136537,0.5278230196277044
34343,0.040500863784010015,0.033031634629393306
34344,0.21888619971194698,0.19132516981306322
34345,0.040500863784010015,0.033031634629393306
34346,0.040500863784010015,0.033031634629393306
34347,0.09221026695425166,0.07239393862093693
34348,0.10469727095779105,0.12741493735563972
34349,0.45967585427852253,0.3891630006602991
34350,3.249303750669085e-10,5.057381365662568e-07
34351,0.00013491641985328195,0.0011009376951618434
34352,0.0685662610828389,0.06838473839954223
34353,0.035570465273679984,0.02898085872571162
34354,0.2239347437050252,0.5727921773838555
34355,0.6607592449831318,0.5626809610498168
34356,0.3347635074319507,0.6829944527136129
34357,0.9557446103074291,0.963491968588591
34358,0.2036671999810843,0.15973599705367938
34359,0.0016819900902353272,0.004098430089470417
34360,0.035358592845985366,0.037775205122722345
34361,0.0045770616895108385,0.014027217783104645
34362,0.040500863784010015,0.03899374792645966
34363,0.550298506195464,0.47929908496593204
34364,0.7558072436765624,0.8287985476063106
34365,0.985579459717765,0.9897514501517789
34366,0.15670142745999247,0.172800476294195
34367,0.04074224783487133,0.03356270943763433
34368,0.02587661896394332,0.02425488800666427
34369,0.016210420447916943,0.025083934303255687
34370,0.040500863784010015,0.03899374792645966
34371,0.007458970433536069,0.012997604822000358
34372,0.0006048272403146547,0.0023942153586330676
34373,0.21917573065967724,0.17987887624161153
34374,0.18949427298629304,0.21892582910977926
34375,0.06827934471865979,0.05334594117039301
34376,0.6364444232101477,0.8118361292350887
34377,0.09221026695425166,0.0779071916356487
34378,0.001394338746310279,0.014948901065740887
34379,0.21917573065967724,0.19802659869881106
34380,0.10430172544337556,0.09167365527754676
34381,0.035358592845985366,0.037775205122722345
34382,0.550298506195464,0.47929908496593204
34383,0.009417462394327813,0.0152098773300084
34384,0.24009897493602766,0.24327680836815754
34385,0.33889857278682256,0.3419317703317626
34386,0.7960850435392209,0.7525462456865903
34387,0.015095203823117945,0.017861378024558602
34388,0.28151260630433034,0.6051900248739187
34389,0.9741354541894292,0.9747802212367
34390,0.9895076317044141,0.9920724689145514
34391,0.05503882727405643,0.04631799818070505
34392,0.040500863784010015,0.03612639028015848
34393,0.0039770207347282595,0.01131675768628039
34394,0.00013491641985328195,0.0010035024154079247
34395,0.005924235720338632,0.01432093285171747
34396,0.015095203823117945,0.0188068551378808
34397,0.012970887777512449,0.016659876100931417
34398,0.8318970914681526,0.8620190394351613
34399,0.0010478222773845178,0.003779086274693741
34400,0.9929910415644854,0.9919947172716687
34401,0.03122733810492553,0.23379131812939286
34402,0.02587661896394332,0.02620562006384837
34403,0.2036671999810843,0.1476745959872158
34404,0.018730178452656464,0.03860504480427551
34405,1.1423103738664521e-06,9.384054582511229e-05
34406,0.9977924427037559,0.9979729618945348
34407,0.8425884866251918,0.7800443672859844
34408,0.02587661896394332,0.027942235239487405
34409,0.007265632081297847,0.02052879067346744
34410,0.11868293003124614,0.14523153780495113
34411,0.040500863784010015,0.03899374792645966
34412,0.05294035135795962,0.09205069012496309
34413,4.1673902155115456e-05,0.00040095140562790055
34414,0.9977924427037559,0.9979729618945348
34415,0.02587661896394332,0.027942235239487405
34416,0.3370943169659145,0.26616765497480604
34417,0.016210420447916943,0.025083934303255687
34418,0.50207562522372,0.7100178309537754
34419,0.03251259927234683,0.03219378147019154
34420,0.015095203823117945,0.017861378024558602
34421,0.6607592449831318,0.5915904309428509
34422,0.00799150927886968,0.01343802025264751
34423,0.44732930439304025,0.3421961566178889
34424,0.24391823756985928,0.26643219575103366
34425,0.0010627528742610096,0.004125095910575443
34426,3.921107478633629e-05,0.00040070306887319087
34427,0.9904149587188795,0.990552599620064
34428,0.023775014057659926,0.02808859038655261
34429,0.05911980059176798,0.0681055027773164
34430,0.9308388816423993,0.9399582174262133
34431,0.02341408830184092,0.044409875584841864
34432,0.02587661896394332,0.02620562006384837
34433,0.7558072436765624,0.8379544901925204
34434,0.8425884866251918,0.7364996532906548
34435,0.6607592449831318,0.5430662339917774
34436,0.2708746363979533,0.2729345103810791
34437,0.00013491641985328195,0.0010035024154079247
34438,0.05503882727405643,0.05317669192171502
34439,0.06827934471865979,0.05334594117039301
34440,3.249303750669085e-10,5.057381365662568e-07
34441,0.035570465273679984,0.03423770697332529
34442,0.007458970433536069,0.012997604822000358
34443,0.002670050785363376,0.005698969166074708
34444,0.040500863784010015,0.03899374792645966
34445,5.473131863802315e-06,0.00012168846320946184
34446,0.007458970433536069,0.009751622894954229
34447,0.07812698187419104,0.09659082008355437
34448,0.040500863784010015,0.033031634629393306
34449,0.011800520726254387,0.017331350964266433
34450,0.550298506195464,0.47929908496593204
34451,0.015095203823117945,0.016740500149542623
34452,0.9904149587188795,0.99126704624048
34453,0.055361857839012596,0.056762124699264706
34454,0.41234327108618013,0.3372305506041881
34455,0.30727381391186226,0.21675520791953246
34456,0.10430172544337556,0.09731519639018557
34457,0.8310291300055691,0.8795083772324334
34458,0.11868293003124614,0.12235102521302019
34459,0.12454782619383138,0.391425385583936
34460,0.2401561546558304,0.42565059774130415
34461,0.005924235720338632,0.015282324001859996
34462,0.0016819900902353272,0.003452614589922775
34463,0.060083750792713955,0.05647504795312926
34464,7.784679939701173e-05,0.000805694445852467
34465,0.00013491641985328195,0.0011009376951618434
34466,0.00013491641985328195,0.0011009376951618434
34467,0.5276008745928632,0.4446613050297564
34468,0.9772410197046413,0.9839666736313974
34469,0.15563880779173184,0.11731263444081681
34470,0.9904149587188795,0.9922353161679716
34471,0.011800520726254387,0.017331350964266433
34472,0.9904149587188795,0.9918198476464962
34473,0.0043172041505812045,0.008262565780630402
34474,0.0019270490150994895,0.00932050008650943
34475,0.040500863784010015,0.03899374792645966
34476,0.39316539139608786,0.40444564002222316
34477,0.7950488733371643,0.7029699251486883
34478,0.46684265091984756,0.6602938273584955
34479,0.015095203823117945,0.015483143792924139
34480,0.040500863784010015,0.03612639028015848
34481,0.09221026695425166,0.08685668584896813
34482,0.20277188813587377,0.1793259549708181
34483,0.3012774577652338,0.6362353495896089
34484,0.040500863784010015,0.033031634629393306
34485,0.3370943169659145,0.26616765497480604
34486,0.19647740096423486,0.29161994822885
34487,0.023775014057659926,0.025028441942953526
34488,0.1384370344975881,0.12833763814195712
34489,0.040500863784010015,0.03612639028015848
34490,0.020310880889827417,0.03014170236469361
34491,0.024332533485027914,0.057937584062617856
34492,0.035570465273679984,0.03170853961123169
34493,0.043480635734602674,0.05724550718752662
34494,0.6186580409476881,0.5514834617517118
34495,4.655937778937682e-06,0.00016207557256560663
34496,0.7707962209137299,0.6608809585585838
34497,0.6065450378127781,0.6884092989371913
34498,0.015095203823117945,0.017861378024558602
34499,0.0022048941728799462,0.08158097774236253
34500,0.13863903887447554,0.11196345380508232
34501,0.9895076317044141,0.9894271820006053
34502,0.015095203823117945,0.016740500149542623
34503,0.1817408819689711,0.1539918512168203
34504,0.04956215760336947,0.059606126207425475
34505,0.040500863784010015,0.033031634629393306
34506,0.023775014057659926,0.026689184986518146
34507,0.015095203823117945,0.015483143792924139
34508,0.13863903887447554,0.1272458307738813
34509,0.8318970914681526,0.8812459396080381
34510,0.013644308109484292,0.030057073078509494
34511,0.000461941333237696,0.01820054406212747
34512,0.005947390602293259,0.010680619793642248
34513,0.7933205165433524,0.898831912536399
34514,0.02341408830184092,0.04669386190783894
34515,0.012970887777512449,0.021043798286985375
34516,0.04956215760336947,0.07171164613469296
34517,3.249303750669085e-10,3.98595956917332e-07
34518,0.003074750414921665,0.014407203667926175
34519,0.0012392545887155277,0.0042529012542378885
34520,0.01469107464228599,0.03047185541717544
34521,0.550298506195464,0.4302816264999056
34522,0.8414149040826884,0.9251808371625306
34523,0.04956215760336947,0.059606126207425475
34524,0.7960850435392209,0.7525462456865903
34525,0.015095203823117945,0.014130859671280152
34526,0.4143316497953877,0.5052284462467312
34527,0.0043172041505812045,0.007842944594934103
34528,0.39194577844523426,0.44648715372843595
34529,0.41234327108618013,0.3197290356833283
34530,0.3370943169659145,0.2954943062375168
34531,0.007458970433536069,0.012340503071502569
34532,0.0005574679270511591,0.002648884155975934
34533,0.2708746363979533,0.2970698074372489
34534,0.040500863784010015,0.041541665042287464
34535,0.009339187209537018,0.02035089309701718
34536,0.4221401534636965,0.4997516205168072
34537,0.01961018041082911,0.04730624161846559
34538,0.550298506195464,0.4077038461802513
34539,0.0038490613005519197,0.006469170611705616
34540,0.10469727095779105,0.12741493735563972
34541,0.21888619971194698,0.17365860051287904
34542,0.9947040973166486,0.9946624021587548
34543,0.02587661896394332,0.027942235239487405
34544,0.01469107464228599,0.025139422864041285
34545,0.9762985490672876,0.983053836969539
34546,0.035570465273679984,0.02898085872571162
34547,0.06712516586574502,0.09099447581049273
34548,0.09183416675318291,0.06805237717450795
34549,0.040500863784010015,0.033031634629393306
34550,0.067742444712594,0.10579502321713939
34551,0.7809062450520327,0.8637909831096932
34552,0.0019677493633459948,0.006073132670387106
34553,0.9904149587188795,0.99126704624048
34554,0.15563880779173184,0.11731263444081681
34555,0.00105378289393343,0.005673316508750418
34556,0.02071053516631491,0.024235304996254894
34557,0.550298506195464,0.44983304998937984
34558,0.21888619971194698,0.16256392101942146
34559,0.0016819900902353272,0.004376612521072115
34560,0.0012711887345984365,0.045646113481996334
34561,0.02587661896394332,0.027942235239487405
34562,0.0021459269772498967,0.006364593991930582
34563,0.00021677881318491165,0.0031416061711117007
34564,0.39356929689915554,0.41478306532484005
34565,0.47000946717838354,0.38687145326245365
34566,0.027811627693940213,0.04071625210848977
34567,0.045973898673909726,0.04596282765860766
34568,0.0685662610828389,0.06121096256121827
34569,0.1384370344975881,0.12257360073066963
34570,0.09221026695425166,0.08277875920576738
34571,0.8411075786572872,0.9049284642142076
34572,0.5641139836818355,0.7268457618064841
34573,0.02587661896394332,0.02425488800666427
34574,0.040500863784010015,0.03899374792645966
34575,0.02226936316354321,0.028543354331032153
34576,0.24326187540616254,0.20234644624475467
34577,0.12665550882653784,0.16339518622574511
34578,0.14991359148174355,0.11406043072370045
34579,0.04427565721727082,0.044151995934989405
34580,0.00011883170320400058,0.0012931469203897345
34581,3.76900137989557e-07,2.8315951152580657e-05
34582,0.040500863784010015,0.041541665042287464
34583,0.15670142745999247,0.18044071387815813
34584,0.05503882727405643,0.05317669192171502
34585,0.01469107464228599,0.02715931469004797
34586,0.00013491641985328195,0.0011917565336836443
34587,0.983402340929433,0.9849053958465772
34588,0.018074054257489744,0.1769278463731152
34589,0.8436963583986633,0.8975179556015728
34590,0.9977924427037559,0.9978350703124248
34591,0.040500863784010015,0.03612639028015848
34592,0.24474933014356323,0.26133346096631654
34593,0.98682195130726,0.9877920700262667
34594,0.35887106115116807,0.45158623860704916
34595,0.0685662610828389,0.06511223037873692
34596,0.8614181607792035,0.9062693647162454
34597,0.15563880779173184,0.15090585388496314
34598,0.09483645769408935,0.327279028895253
34599,0.8955848480263912,0.9260848715944141
34600,0.24607769840780483,0.2130644350935452
34601,0.09221026695425166,0.08277875920576738
34602,0.02587661896394332,0.02620562006384837
34603,0.003405590971414695,0.008282605678112306
34604,0.007458970433536069,0.012997604822000358
34605,0.001054805247126345,0.09489506918935807
34606,0.040500863784010015,0.041541665042287464
34607,0.41234327108618013,0.3521253606695714
34608,0.8436963583986633,0.8975179556015728
34609,0.020310880889827417,0.02827236574361015
34610,5.473131863802315e-06,0.000133515273390376
34611,0.05503882727405643,0.042388576577759886
34612,0.000381591011705748,0.0021930835422810597
34613,0.02603320774681568,0.02662997021979986
34614,0.983402340929433,0.9860408861977364
34615,0.011800520726254387,0.014630974577263377
34616,0.20277188813587377,0.1793259549708181
34617,3.921107478633629e-05,0.00047592766627124256
34618,0.10430172544337556,0.09731519639018557
34619,0.01766348553975909,0.036112682373108364
34620,0.5641139836818355,0.6858582141488568
34621,0.20277188813587377,0.1871894216796947
34622,0.040500863784010015,0.041541665042287464
34623,0.9977924427037559,0.9974294964594375
34624,0.8436963583986633,0.867534243488075
34625,0.8425884866251918,0.7800443672859844
34626,0.9772410197046413,0.9819860090672868
34627,0.0012943507612716754,0.009499884185408746
34628,0.1901865741645466,0.21447042773551084
34629,4.1673902155115456e-05,0.00040095140562790055
34630,0.0016229233076956973,0.010553280890773894
34631,0.02341408830184092,0.04669386190783894
34632,0.015095203823117945,0.016740500149542623
34633,0.7809062450520327,0.8258542224637268
34634,0.06827934471865979,0.05334594117039301
34635,0.040500863784010015,0.033031634629393306
34636,0.9557727114150124,0.9685927031126351
34637,0.02587661896394332,0.02425488800666427
34638,0.9772410197046413,0.9831162994173457
34639,0.02587661896394332,0.02215372673392142
34640,0.02071053516631491,0.024235304996254894
34641,0.0685662610828389,0.05203579239960921
34642,0.003058624972866766,0.013987180848253766
34643,0.9947040973166486,0.9946624021587548
34644,0.09221026695425166,0.0779071916356487
34645,0.02587661896394332,0.02425488800666427
34646,0.015095203823117945,0.016740500149542623
34647,0.9215085081455373,0.9291059187852959
34648,0.02587661896394332,0.029405357397523313
34649,0.0001432912256563433,0.0016574956690282214
34650,0.7964104876538136,0.8650945681296052
34651,0.9308388816423993,0.9250290104769407
34652,0.3370943169659145,0.2954943062375168
34653,0.8955848480263912,0.9296020342443716
34654,0.41234327108618013,0.3521253606695714
34655,0.055361857839012596,0.047052293578460705
34656,0.040500863784010015,0.041541665042287464
34657,0.5276008745928632,0.4740804888486075
34658,8.34363474887768e-06,0.0006684382511147344
34659,0.035570465273679984,0.0364866553292626
34660,0.1384370344975881,0.11565539201936942
34661,0.019684079509432236,0.0418012648205305
34662,0.4452988040999422,0.6282394009987841
34663,0.9772410197046413,0.9831162994173457
34664,0.09183416675318291,0.07981388285337235
34665,0.00028895416732756225,0.004397618942755665
34666,0.040500863784010015,0.03899374792645966
34667,0.040500863784010015,0.03899374792645966
34668,0.1384370344975881,0.12833763814195712
34669,0.01469107464228599,0.028957250716895498
34670,0.8425884866251918,0.7541032550604904
34671,0.10469727095779105,0.12168655594252467
34672,0.6186580409476881,0.5514834617517118
34673,0.9396304091261072,0.9610486523077092
34674,1.1463055344124791e-07,1.6796915764823144e-05
34675,0.9977924427037559,0.9980765208839191
34676,0.9709161312806194,0.9849190655294969
34677,0.0685662610828389,0.06511223037873692
34678,0.4493236588920878,0.46287880479403376
34679,0.9772410197046413,0.9831162994173457
34680,0.21888619971194698,0.1833271536984025
34681,0.0016819900902353272,0.0037869455063262677
34682,0.7288856215925175,0.7710879130374795
34683,0.983402340929433,0.9849053958465772
34684,0.040500863784010015,0.03899374792645966
34685,0.09221026695425166,0.08277875920576738
34686,0.10445995944406622,0.09529597193926517
34687,0.3370943169659145,0.3065489933024215
34688,0.007458970433536069,0.012997604822000358
34689,0.27893417888733724,0.7538904927738084
34690,0.9396304091261072,0.9590333613481938
34691,0.11868293003124614,0.12235102521302019
34692,0.9904149587188795,0.9918198476464962
34693,0.003558671966761558,0.03951151312880186
34694,0.10430172544337556,0.09167365527754676
34695,0.016210420447916943,0.018877279134089958
34696,0.38774202981190503,0.48082005125719623
34697,0.023775014057659926,0.023163253999005103
34698,0.964468746985904,0.9701763330311745
34699,0.0006048272403146547,0.002523054443754481
34700,0.09221026695425166,0.0779071916356487
34701,0.0043172041505812045,0.008262565780630402
34702,0.0016819900902353272,0.004611636519696542
34703,0.015095203823117945,0.014130859671280152
34704,0.09183416675318291,0.08479371279465445
34705,0.472018577740869,0.45502630459521504
34706,0.9313561959004141,0.9477966730210786
34707,0.00013491641985328195,0.0011009376951618434
34708,0.008772729923630734,0.019524869396268546
34709,0.00013491641985328195,0.001272899607252435
34710,0.00013858899001947038,0.0010108521226105058
34711,0.8955848480263912,0.9296020342443716
34712,0.5573288739913126,0.8135462493600834
34713,0.02071053516631491,0.019971758096843106
34714,0.01617487055265545,0.02952586593739673
34715,0.016210420447916943,0.018877279134089958
34716,0.06639030748752887,0.06402668977302187
34717,0.005947390602293259,0.010680619793642248
34718,3.249303750669085e-10,3.98595956917332e-07
34719,0.0003165408755860359,0.003169581410490443
34720,0.09221026695425166,0.08277875920576738
34721,0.0043172041505812045,0.007346063813120148
34722,0.0021459269772498967,0.006364593991930582
34723,0.003405590971414695,0.0075543846221244005
34724,0.98682195130726,0.9894256549025222
34725,0.9239397239061355,0.963867017277177
34726,0.10430172544337556,0.07831321133793605
34727,0.09525033447764444,0.16087697350483682
34728,0.016210420447916943,0.025083934303255687
34729,0.9904149587188795,0.9918198476464962
34730,0.040500863784010015,0.033031634629393306
34731,0.023775014057659926,0.021154608949564845
34732,0.040500863784010015,0.041541665042287464
34733,0.5872866847744008,0.5678323833716998
34734,0.035570465273679984,0.038379518894651306
34735,0.1693944208489722,0.190048348048636
34736,0.0008764602811845635,0.010061695408589644
34737,0.015095203823117945,0.0188068551378808
34738,0.00013491641985328195,0.0010035024154079247
34739,1.5073243357716031e-05,0.0002899644785302549
34740,0.0045770616895108385,0.011088459059238486
34741,0.0006048272403146547,0.0023942153586330676
34742,0.2708746363979533,0.24014127350400535
34743,0.040500863784010015,0.033031634629393306
